 	Label	Area	Feret	FeretX	FeretY	FeretAngle	MinFeret	Central Nuclei	Total Myonuclei	Perinuclei
39	0039-0063	2119.901	75.228	223	59	158.552	37.756	4	4	0
40	0040-0070	2964.109	78.523	456	83	52.765	55.711	1	1	0
41	0041-0062	437.738	28.512	501	58	127.875	20.005	0	0	0
42	0042-0066	1769.711	58.539	41	70	19.983	37.510	1	1	0
43	0043-0066	2088.634	70.597	90	74	22.932	36.728	2	2	0
44	0044-0065	1069.331	50.635	399	70	32.905	30.008	1	1	0
45	0045-0066	581.566	35.541	274	72	50.711	22.506	1	1	0
46	0046-0067	650.353	38.901	379	73	45.000	26.524	0	0	0
47	0047-0070	1256.932	54.098	138	63	146.310	34.363	2	2	0
48	0048-0068	644.100	35.541	288	63	129.289	25.007	1	1	0
49	0049-0073	2895.322	82.257	162	76	19.537	47.513	3	3	0
50	0050-0074	2213.702	66.020	481	85	52.696	51.004	0	0	0
51	0051-0072	925.502	46.110	18	78	40.601	30.008	0	0	0
52	0052-0073	706.634	41.014	121	78	37.569	25.007	1	1	0
53	0053-0076	806.688	37.510	199	70	126.870	27.507	0	0	0
54	0054-0077	1125.611	49.637	406	83	40.914	35.010	0	0	0
55	0055-0077	787.928	41.014	2	71	127.569	27.507	1	1	0
56	0056-0077	1100.598	47.183	67	72	147.995	30.008	1	1	0
57	0057-0076	644.100	37.175	214	71	132.274	25.007	1	1	0
58	0058-0077	487.765	31.828	320	82	45.000	22.506	0	0	0
59	0059-0078	487.765	32.024	363	74	141.340	20.005	0	0	0
60	0060-0085	1375.747	54.844	36	77	133.152	39.007	2	2	0
61	0061-0083	687.873	38.901	55	89	45.000	27.507	1	1	0
62	0062-0085	1150.625	44.242	228	91	42.709	35.010	1	1	0
63	0063-0083	531.539	32.605	93	79	147.529	20.005	1	1	0
64	0064-0083	393.964	28.292	150	87	45.000	20.005	0	1	1
65	0065-0085	837.955	39.062	269	91	39.806	30.008	1	1	0
