 	Label	Area	Feret	FeretX	FeretY	FeretAngle	MinFeret	Central Nuclei	Total Myonuclei	Perinuclei
30	0032-0177	1999.085	81.514	6	142	119.396	36.334	0	0	0
31	0033-0177	1289.700	60.224	140	155	131.634	31.259	2	2	0
32	0034-0171	628.341	41.785	113	156	132.089	24.007	0	0	0
33	0035-0188	1133.615	60.050	44	162	119.982	29.778	0	0	0
34	0036-0190	1996.084	76.865	71	164	145.069	40.836	0	1	1
35	0037-0186	1027.558	45.322	245	195	22.036	30.008	0	1	1
36	0038-0189	1206.655	48.096	191	188	163.072	33.009	0	0	0
37	0039-0196	648.352	43.151	447	181	134.061	22.472	0	0	0
38	0040-0207	1464.795	58.812	392	186	131.553	43.541	0	0	0
39	0041-0221	1370.744	61.409	439	191	102.225	34.009	0	0	0
40	0042-0220	2066.122	65.455	349	198	128.797	42.647	0	0	0
41	0043-0215	943.512	51.908	482	192	115.084	27.007	0	1	1
42	0044-0231	3419.857	85.170	285	203	139.764	56.929	0	1	1
43	0045-0246	2460.336	78.768	136	218	130.365	45.964	1	2	1
44	0046-0231	469.255	40.815	471	215	126.027	17.071	1	1	0
45	0047-0231	708.385	40.508	12	224	159.775	24.007	0	0	0
46	0048-0243	1289.700	80.471	51	220	145.125	31.101	0	0	0
47	0050-0255	1271.690	68.033	109	230	131.424	28.182	1	1	0
48	0051-0261	1597.867	71.139	277	229	117.646	30.794	0	0	0
49	0052-0268	3086.676	82.884	405	229	107.560	50.698	1	2	1
50	0053-0252	683.371	42.965	355	233	114.775	24.007	0	0	0
51	0054-0253	687.373	35.450	252	236	106.390	27.203	0	0	0
52	0055-0270	2035.105	84.652	26	247	144.620	33.409	1	1	0
53	0056-0272	2452.331	62.643	450	294	38.517	53.735	1	2	1
54	0057-0287	1316.715	48.521	347	264	104.323	35.609	0	1	1
55	0058-0284	667.362	39.304	271	303	75.256	24.503	0	0	0
56	0059-0281	608.330	33.625	380	265	112.751	24.007	1	1	0
57	0060-0290	974.529	45.499	100	272	123.341	30.008	0	1	1
58	0061-0309	900.489	51.638	134	284	98.915	24.007	1	1	0
59	0062-0306	1094.594	43.841	304	322	55.222	40.011	0	0	0
60	0063-0301	545.296	44.957	8	290	147.724	18.536	0	0	0
61	0065-0310	348.189	35.912	185	328	77.125	14.004	1	1	0
62	0066-0341	4226.294	96.177	361	384	63.435	65.618	2	2	0
63	0067-0337	3450.873	89.221	422	373	47.726	55.355	1	1	0
64	0068-0323	748.406	48.809	70	305	134.170	20.807	0	2	2
65	0069-0315	99.054	15.268	172	322	58.392	8.002	0	0	0
66	0071-0352	1900.032	82.156	35	321	132.039	35.458	0	0	0
67	0072-0372	3690.003	110.669	293	420	60.191	58.259	0	1	1
68	0073-0352	859.467	53.278	243	372	50.332	25.099	0	0	0
69	0074-0345	284.154	25.814	185	356	54.462	16.975	1	1	0
70	0075-0345	185.100	20.524	149	353	43.025	14.404	0	0	0
71	0077-0365	541.294	41.988	100	345	102.381	16.004	1	1	0
72	0078-0379	2192.190	94.286	437	410	41.129	34.658	2	2	0
73	0079-0375	1123.610	62.443	142	401	54.782	26.088	1	3	2
74	0080-0364	325.177	28.608	188	370	36.469	18.721	0	2	2
75	0081-0381	778.423	52.816	204	402	52.696	23.491	1	4	3
76	0082-0394	2065.121	82.442	367	428	54.382	37.289	1	1	0
77	0083-0388	680.369	40.173	271	369	108.886	29.008	0	0	0
78	0085-0400	1586.862	73.620	203	419	36.714	31.233	1	2	1
79	0087-0394	755.410	46.240	406	409	38.853	25.801	0	1	1
80	0088-0417	1266.688	69.589	71	450	71.565	27.148	0	0	0
81	0090-0426	941.511	49.753	483	448	59.826	25.621	1	1	0
82	0091-0435	2365.284	88.217	210	457	29.181	38.471	0	0	0
83	0092-0440	1924.045	90.468	353	466	35.096	32.922	1	1	0
84	0093-0450	1514.822	79.426	151	475	36.293	26.007	1	1	0
85	0094-0448	524.285	32.459	287	460	33.690	25.801	1	1	0
86	0095-0462	760.413	47.447	77	482	55.305	24.944	2	3	1
87	0096-0464	1038.564	70.347	215	480	29.846	21.859	2	2	0
88	0097-0473	509.276	49.420	354	488	35.942	15.525	0	1	1
89	0098-0486	1527.829	73.266	155	509	38.904	30.705	2	3	1
90	0317-0289	698.379	51.102	290	343	86.634	21.006	1	1	0
91	0321-0240	2668.449	88.166	219	361	65.179	48.200	0	1	1
92	0269-0218	2419.313	80.917	202	229	98.531	48.882	0	0	0
93	0407-0177	1881.021	77.919	143	437	48.122	38.934	1	5	4
94	0408-0328	1633.887	74.987	301	431	43.919	27.399	1	1	0
95	0441-0343	949.515	48.387	321	455	29.745	26.885	1	1	0
96	0444-0151	885.481	98.414	107	466	26.565	16.999	1	2	1
97	0065-0397	1928.047	60.547	383	35	97.595	42.011	1	2	1
98	0111-0420	1447.786	61.539	399	92	135.659	33.609	0	1	1
99	0225-0244	219.119	23.776	233	229	22.249	14.004	1	1	0
100	0437-0438	2612.418	101.856	397	468	38.220	41.011	2	2	0
